Latitud,Longitud,Codigo de estacion,Nombre de estacion,Tipo de archivo,Achivo fisico y localizable,Variable,Medicion,Año con datos digitales,Formato de archivo,Contador de archivos digitales,Cantidad de datos por archivo,Datos obtenidos,Año con nombre ,Meses en tablas (csv o excel),Inventario fisico (localizacion),,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2005,Lluvia,Discreta ,2005,PDF,1,7,7,2005,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2006,Lluvia,Discreta ,2006,PDF,1,7,7,2006,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2007,Lluvia,Discreta ,2007,PDF,37,7,259,2007,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2008,Lluvia,Discreta ,2008,PDF,23,7,161,2008,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2009,Lluvia,Discreta ,2009,PDF,32,7,224,2009,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2010,Lluvia,Discreta ,2010,PDF,27,7,189,2010,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2011,Lluvia,Discreta ,2011,PDF,32,7,224,2011,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2012,Lluvia,Discreta ,2012,PDF,28,7,196,2012,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2013,Lluvia,Discreta ,2013,PDF,29,7,203,2013,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2014,Lluvia,Discreta ,2014,PDF,42,7,294,2014,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2015,Lluvia,Discreta ,2015,PDF,24,7,168,2015,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2016,Lluvia,Discreta ,2016,PDF,24,7,168,2016,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2017,Lluvia,Discreta ,2017,PDF,33,7,231,2017,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2018,Lluvia,Discreta ,2018,PDF,27,7,189,2018,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2019,Lluvia,Discreta ,2019,PDF,26,7,182,2019,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Libreta pluviometrica ,2022,Lluvia,Discreta ,2022,PDF,19,7,133,2022,Pendiente,DC_archivador293-03,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2006,Lluvia,Discreta ,2006,PDF,49,7,343,2006,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2007,Lluvia,Discreta ,2007,PDF,47,7,329,2007,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2008,Lluvia,Discreta ,2008,PDF,53,7,371,2008,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2010,Lluvia,Discreta ,2010,PDF,53,7,371,2010,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2011,Lluvia,Discreta ,2011,PDF,52,7,364,2011,Pendiente,DC_archivador293-02,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2012,Lluvia,Discreta ,2012,PDF,53,7,371,2012,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2013,Lluvia,Discreta ,2013,PDF,52,7,364,2013,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2014,Lluvia,Discreta ,2014,PDF,54,7,378,2014,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2015,Lluvia,Discreta ,2015,PDF,36,7,252,2015,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2016,Lluvia,Discreta ,2016,PDF,20,7,140,2016,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2017,Lluvia,Discreta ,2017,PDF,52,7,364,2017,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2018,Lluvia,Discreta ,2018,PDF,52,7,364,2018,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2019,Lluvia,Discreta ,2019,PDF,53,7,371,2019,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2020,Lluvia,Discreta ,2020,PDF,53,7,371,2020,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2021,Lluvia,Discreta ,2021,PDF,36,7,252,2021,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2022,Lluvia,Discreta ,2022,PDF,26,7,182,2022,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2023,Lluvia,Discreta ,2023,PDF,7,7,49,2023,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2024,Lluvia,Discreta ,2024,PDF,8,7,56,2024,Pendiente,,,
9.389618966,-82.65096554,91001,Sieyik,Tarjetas pluviométricas,2025,Lluvia,Discreta ,2025,PDF,43,7,301,2025,Pendiente,,,
8.961865431,-82.42457238,91026,Changuinola Sur,Pluviograma,2014,Lluvia,Continua,2014,JPG,340,24,8160,2014,Pendiente,Caja 2,,
8.961865431,-82.42457238,91026,Changuinola Sur,Pluviograma,2015,Lluvia,Continua,2015,JPG,132,24,3168,2015,Pendiente,Caja 2,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2012,Temperatura del aire,Continua,2012,JPG,52,168,8736,2012,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2013,Temperatura del aire,Continua,2013,JPG,52,168,8736,2013,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2014,Temperatura del aire,Continua,2014,JPG,50,168,8400,2014,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2015,Temperatura del aire,Continua,2015,JPG,46,168,7728,2015,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2016,Temperatura del aire,Continua,2016,JPG,46,168,7728,2016,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2017,Temperatura del aire,Continua,2017,JPG,46,168,7728,2017,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2018,Temperatura del aire,Continua,2018,JPG,35,168,5880,null,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2012,Humedad relativa,Continua,2012,JPG,52,168,8736,2012,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2013,Humedad relativa,Continua,2013,JPG,52,168,8736,2013,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2014,Humedad relativa,Continua,2014,JPG,50,168,8400,2014,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2015,Humedad relativa,Continua,2015,JPG,46,168,7728,2015,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2016,Humedad relativa,Continua,2016,JPG,46,168,7728,2016,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2017,Humedad relativa,Continua,2017,JPG,46,168,7728,2017,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Higrotermograma,2018,Humedad relativa,Continua,2018,JPG,35,168,5880,null,Completo,DC_archivador293-03,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2014,Lluvia,Discreta,2014,PDF,52,7,364,2014,Completo,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2015,Lluvia,Discreta,2015,PDF,51,7,357,2015,Completo,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2016,Lluvia,Discreta,2016,PDF,52,7,364,2016,Completo,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2017,Lluvia,Discreta,2017,PDF,52,7,364,2017,Completo,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2018,Lluvia,Discreta,2018,PDF,2,7,14,2018,Completo,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2014,Temperatura del aire,Discreta,2014,PDF,52,7,364,2014,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2015,Temperatura del aire,Discreta,2015,PDF,51,7,357,2015,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2016,Temperatura del aire,Discreta,2016,PDF,52,7,364,2016,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2017,Temperatura del aire,Discreta,2017,PDF,52,7,364,2017,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2018,Temperatura del aire,Discreta,2018,PDF,2,7,14,2018,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2014,Evaporación del agua en superficie libre ,Discreta,2014,PDF,52,7,364,2014,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2015,Evaporación del agua en superficie libre ,Discreta,2015,PDF,51,7,357,2015,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2016,Evaporación del agua en superficie libre ,Discreta,2016,PDF,52,7,364,2016,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2017,Evaporación del agua en superficie libre ,Discreta,2017,PDF,52,7,364,2017,Pendiente,DC_archivador293-04,,
8.961865431,-82.42457238,91026,Changuinola Sur,Hoja de campo,2018,Evaporación del agua en superficie libre ,Discreta,2018,PDF,2,7,14,2018,Pendiente,DC_archivador293-04,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2010,Lluvia,Discreta,2010,PDF,52,7,364,2010,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2011,Lluvia,Discreta,2011,PDF,1,7,7,2011,Pendiente,,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2015,Lluvia,Discreta,2015,PDF,23,7,161,2015,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2016,Lluvia,Discreta,2016,PDF,6,7,42,2016,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2017,Lluvia,Discreta,2017,PDF,24,7,168,2017,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2018,Lluvia,Discreta,2018,PDF,31,7,217,2018,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2019,Lluvia,Discreta,2019,PDF,5,7,35,2019,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2020,Lluvia,Discreta,2020,PDF,19,7,133,2020,Pendiente,DC_archivador293-02,,
8.867222222,-80.16944444,91030,El Silencio,Tarjetas pluviométricas,2021,Lluvia,Discreta,2021,PDF,23,7,161,2021,Pendiente,DC_archivador293-02,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2014,Temperatura del aire,Discreta,2014,PDF,54,7,378,2014,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2015,Temperatura del aire,Discreta,2015,PDF,30,7,210,2015,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2017,Temperatura del aire,Discreta,2017,PDF,28,7,196,2017,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2014,Lluvia ,Discreta,2014,PDF,54,7,378,2014,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2015,Lluvia ,Discreta,2015,PDF,30,7,210,2015,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2017,Lluvia ,Discreta,2017,PDF,28,7,196,2017,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2014,Evaporación del agua en superficie libre ,Discreta,2014,PDF,54,7,378,2014,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2015,Evaporación del agua en superficie libre ,Discreta,2015,PDF,30,7,210,2015,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2017,Evaporación del agua en superficie libre ,Discreta,2017,PDF,28,7,196,2017,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2014,Velocidad del viento,Discreta,2014,PDF,54,7,378,2014,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2015,Velocidad del viento,Discreta,2015,PDF,30,7,210,2015,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Hoja de campo,2017,Velocidad del viento,Discreta,2017,PDF,28,7,196,2017,Pendiente,DC_archivador293-04,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2012,Temperatura del aire,Continua,2012,JPG,1,168,168,2012,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2013,Temperatura del aire,Continua,2013,JPG,52,168,8736,2013,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2014,Temperatura del aire,Continua,2014,JPG,50,168,8400,2014,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2015,Temperatura del aire,Continua,2015,JPG,20,168,3360,2015,Incompleto,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2016,Temperatura del aire,Continua,2016,JPG,2,168,336,2016,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2017,Temperatura del aire,Continua,2017,JPG,1,168,168,2017,Incompleto,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2018,Temperatura del aire,Continua,2018,JPG,8,168,1344,2018,Incompleto,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2019,Temperatura del aire,Continua,2019,JPG,8,168,1344,2019,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2012,Humedad relativa,Continua,2012,JPG,1,168,168,2012,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2013,Humedad relativa,Continua,2013,JPG,52,168,8736,2013,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2014,Humedad relativa,Continua,2014,JPG,50,168,8400,2014,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2015,Humedad relativa,Continua,2015,JPG,20,168,3360,2015,Incompleto,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2016,Humedad relativa,Continua,2016,JPG,2,168,336,2016,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2017,Humedad relativa,Continua,2017,JPG,1,168,168,2017,Incompleto,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2018,Humedad relativa,Continua,2018,JPG,8,168,1344,2018,Incompleto,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Higrotermograma,2019,Humedad relativa,Continua,2019,JPG,8,168,1344,2019,Completo,DC_archivador293-03,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Pluviograma,2014,Lluvia,Continua,2014,JPG,354,24,8496,2014,Pendiente,Caja 2,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Pluviograma,2015,Lluvia,Continua,2015,JPG,149,24,3576,2015,Pendiente,Caja 2,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Pluviograma,2016,Lluvia,Continua,2016,JPG,194,24,4656,2016,Pendiente,Caja 2,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Pluviograma,2017,Lluvia,Continua,2017,JPG,96,24,2304,2017,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Pluviograma,2018,Lluvia,Continua,2018,JPG,263,24,6312,2018,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Pluviograma,2019,Lluvia,Continua,2019,JPG,51,24,1224,2019,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Anemocinemoframa,2014,Velocidad del viento,Continua,2014,JPG,308,24,7392,2014,Pendiente,Caja 1,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Anemocinemoframa,2016,Velocidad del viento,Continua,2016,JPG,180,24,4320,2016,Pendiente,Caja 1,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Anemocinemoframa,2017,Velocidad del viento,Continua,2017,JPG,172,24,4128,2017,Pendiente,Caja 2,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Anemocinemoframa,2018,Velocidad del viento,Continua,2018,JPG,127,24,3048,2018,Pendiente,Caja 2,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Anemocinemoframa,2019,Velocidad del viento,Continua,2019,JPG,53,24,1272,2019,Pendiente,Caja 2,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Heliograma,2014,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Heliograma,2015,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Heliograma,2016,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Heliograma,2017,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Heliograma,2018,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 7,,
9.340259,-82.244784,93002,Aeropuerto Bocas,Heliograma,2019,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
,,95001,Canquintu,Tarjeta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,5,7,35,2017,Pendiente,,,
,,95002,Kusapin,Libreta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,36,7,252,2019,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2010,Lluvia,Discreta,2010,PDF,58,7,406,2010,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2015,Lluvia,Discreta,2015,PDF,29,7,203,2015,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2016,Lluvia,Discreta,2016,PDF,21,7,147,2016,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,50,7,350,2017,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,45,7,315,2018,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,36,7,252,2019,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,1,7,7,2020,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,8,7,56,2021,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,5,7,35,2022,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,24,7,168,2023,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,JPG,9,7,63,2024,Pendiente,,,
,,95002,Kusapin,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,48,7,336,2025,Pendiente,,,
,,95002,Kusapin,Libreta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,25,7,175,2019,Pendiente,,,
,,95002,Kusapin,Libreta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,5,7,35,2020,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2009,Lluvia,Discreta,2009,PDF,5,7,35,2009,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2010,Lluvia,Discreta,2010,PDF,49,7,343,2010,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2011,Lluvia,Discreta,2011,PDF,10,7,70,2011,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2012,Lluvia,Discreta,2012,PDF,18,7,126,2012,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2013,Lluvia,Discreta,2013,PDF,41,7,287,2013,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2014,Lluvia,Discreta,2014,PDF,54,7,378,2014,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2015,Lluvia,Discreta,2015,PDF,1,7,7,2015,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,12,7,84,2018,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,52,7,364,2019,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,30,7,210,2020,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,28,7,196,2021,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,40,7,280,2022,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,38,7,266,2023,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,52,7,364,2024,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,54,7,378,2025,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2009,Lluvia,Discreta,2009,PDF,4,7,28,2009,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2010,Lluvia,Discreta,2010,PDF,24,7,168,2010,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2011,Lluvia,Discreta,2011,PDF,20,7,140,2011,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2013,Lluvia,Discreta,2013,PDF,38,7,266,2013,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,12,7,84,2018,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,12,7,84,2019,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,12,7,84,2020,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,12,7,84,2021,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,28,7,196,2022,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,27,7,189,2023,Pendiente,,,
8.783333,-81.333333,95003,Santa Catalina,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,12,7,84,2024,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2012,Temperatura del aire,Discreta,2012,PDF,2,14,28,2012,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2013,Temperatura del aire,Discreta,2013,PDF,25,14,350,2013,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2014,Temperatura del aire,Discreta,2014,PDF,26,14,364,2014,Completo,,,
,,97001,Calovebora,Hoja de campo,2015,Temperatura del aire,Discreta,2015,PDF,11,14,154,2015,Completo,,,
,,97001,Calovebora,Hoja de campo,2016,Temperatura del aire,Discreta,2016,PDF,45,14,630,2016,Completo,,,
,,97001,Calovebora,Hoja de campo,2017,Temperatura del aire,Discreta,2017,PDF,40,14,560,2017,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2018,Temperatura del aire,Discreta,2018,PDF,7,14,98,2018,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2019,Temperatura del aire,Discreta,2019,PDF,16,14,224,2019,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2020,Temperatura del aire,Discreta,2020,PDF,5,14,70,2020,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2021,Temperatura del aire,Discreta,2021,PDF,11,14,154,2021,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2022,Temperatura del aire,Discreta,2022,PDF,32,14,448,2022,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2023,Temperatura del aire,Discreta,2023,PDF,19,14,266,2023,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2024,Temperatura del aire,Discreta,2024,PDF,42,14,588,2024,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2012,Lluvia,Discreta,2012,PDF,2,14,28,2012,Completo,,,
,,97001,Calovebora,Hoja de campo,2013,Lluvia,Discreta,2013,PDF,25,14,350,2013,Completo,,,
,,97001,Calovebora,Hoja de campo,2014,Lluvia,Discreta,2014,PDF,26,14,364,2014,Completo,,,
,,97001,Calovebora,Hoja de campo,2015,Lluvia,Discreta,2015,PDF,11,14,154,2015,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2016,Lluvia,Discreta,2016,PDF,45,14,630,2016,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2017,Lluvia,Discreta,2017,PDF,40,14,560,2017,Pendiente,,,
